,Date,AAPL,ADBE,AMZN,BA,CMCSA,CSCO,CVX,DIS,FB,GOOGL,INTC,KO,LOW,MCD,MSFT,MU,NFLX,NKE,PEP,SBUX,T,TGT,VZ,WMT,XOM,Mean Rating,Mean Description,# of Ratings,Buy (%),Overweight (%),Hold (%),Underweight (%),Sell (%),Mean Tgt Price,# of Tgt Prices,Tgt Price Implied Return (%),0 days,1 days,7 days,30 days
468,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.53,Overweight ,31,48.4,6.5,38.7,3.2,3.2,<function <listcomp>.<lambda> at 0x0000017E5467ED08>,24,16.6,43.509998,42.959999,43.849998,46.880001
469,2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.61,Overweight ,32,37.5,6.3,53.1,3.1,0.0,<function <listcomp>.<lambda> at 0x0000017E5467ED90>,24,9.1,46.220001,45.869999,45.27,50.759998
470,2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.62,Overweight ,33,36.4,6.1,54.5,3.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467EE18>,25,-5.0,54.080002,54.009998,52,51.32
471,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.73,Overweight ,31,25.8,3.2,71.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467EEA0>,23,-6.4,55.84,56.23,55.380001,54.5
472,2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.76,Hold ,27,22.2,3.7,74.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467EF28>,19,5.1,51.98,51.880001,49.919998,48.099998
473,2016-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.72,Overweight ,29,27.6,3.4,65.5,3.4,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D048>,21,-2.3,53.380001,54.580002,53.259998,49.369999
474,2017-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.78,Hold ,30,23.3,0.0,73.3,3.3,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D0D0>,20,6.3,48.75,49.18,48.66,45.880001
475,2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.83,Hold ,32,18.8,0.0,78.1,3.1,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D158>,24,11.2,44.66,45,43.48,48.400002
476,2017-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.85,Hold ,31,16.1,0.0,80.6,3.2,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D1E0>,23,0.3,49.490002,49.360001,48.810001,47.830002
477,2017-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.77,Hold ,30,23.3,0.0,76.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D268>,23,-2.3,52.93,53.529999,52.48,54.130001
478,2018-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.69,Overweight ,32,31.3,0.0,68.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D2F0>,25,16.5,47.82,47.16,48.240002,49.349998
479,2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,Overweight ,30,50.0,0.0,50.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D378>,25,10.7,50.310001,50.419998,51.48,52.490002
480,2018-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.55,Overweight ,31,45.2,0.0,54.8,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D400>,26,6.0,53.389999,53.84,54.939999,56.48
481,2018-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6,Overweight ,30,40.0,0.0,60.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D488>,24,4.6,56.220001,56.02,56.720001,54
482,2019-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.62,Overweight ,30,40.0,0.0,56.7,3.3,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D510>,23,1.3,59.130001,59.09,59.09,56.84
483,2019-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.58,Overweight ,26,42.3,0.0,57.7,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D598>,21,5.3,57.130001,56.66,58.310001,57.369999
484,2019-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.64,Overweight ,25,36.0,0.0,64.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D620>,20,0.6,60.360001,59.849998,60.25,60.82
485,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7,Overweight ,27,29.6,0.0,70.4,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467D6A8>,22,3.1,59.959999,59.959999,59.959999,59.959999
486,2015-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.83,Hold ,30,23.3,6.7,60.0,0.0,10.0,<function <listcomp>.<lambda> at 0x0000017E5467D730>,23,-0.6,84.980003,85.709999,87.330002,83.959999
487,2015-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.82,Hold ,31,22.6,9.7,58.1,0.0,9.7,<function <listcomp>.<lambda> at 0x0000017E5467D7B8>,23,9.2,78.050003,78.599998,78.029999,74.730003
488,2015-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.84,Hold ,31,22.6,6.5,61.3,0.0,9.7,<function <listcomp>.<lambda> at 0x0000017E5467D840>,23,11.7,71.980003,72.18,71.25,64.730003
489,2015-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.95,Hold ,29,10.3,3.4,79.3,0.0,6.9,<function <listcomp>.<lambda> at 0x0000017E5467D8C8>,23,10.5,57.240002,57.610001,58.779999,58.84
490,2016-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91,Hold ,29,13.8,3.4,75.9,0.0,6.9,<function <listcomp>.<lambda> at 0x0000017E5467D950>,24,-3.9,66.360001,67.5,67,66.339996
491,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.95,Hold ,30,13.3,3.3,73.3,0.0,10.0,<function <listcomp>.<lambda> at 0x0000017E5467D9D8>,26,-2.3,66.870003,67.589996,68.25,70.779999
492,2016-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.97,Hold ,29,10.3,6.9,72.4,0.0,10.3,<function <listcomp>.<lambda> at 0x0000017E5467DA60>,25,-4.2,72.970001,73.779999,73.760002,71.400002
493,2016-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.77,Hold ,32,31.3,3.1,56.3,0.0,9.4,<function <listcomp>.<lambda> at 0x0000017E5467DAE8>,27,6.7,70.019997,69.300003,69.779999,70.43
494,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.78,Hold ,34,29.4,2.9,58.8,0.0,8.8,<function <listcomp>.<lambda> at 0x0000017E5467DB70>,29,10.7,66.739998,66.230003,66.889999,70.760002
495,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,Hold ,34,32.4,2.9,55.9,0.0,8.8,<function <listcomp>.<lambda> at 0x0000017E5467DBF8>,29,0.0,75.18,75.230003,76.5,78.150002
496,2017-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.61,Overweight ,32,43.8,3.1,46.9,0.0,6.3,<function <listcomp>.<lambda> at 0x0000017E5467DC80>,31,2.2,79.989998,80.5,81.279999,78.540001
497,2017-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.61,Overweight ,33,42.4,6.1,45.5,0.0,6.1,<function <listcomp>.<lambda> at 0x0000017E5467DD08>,30,-1.0,87.309998,87.940002,88.949997,97.230003
498,2018-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.53,Overweight ,34,44.1,5.9,50.0,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467DD90>,30,0.1,106.599998,105.519997,102.849998,88.769997
499,2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.57,Overweight ,34,38.2,8.8,52.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467DE18>,30,17.2,88.459999,87.410004,85.470001,84.120003
500,2018-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.67,Overweight ,29,27.6,10.3,62.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467DEA0>,27,5.6,89.230003,88.239998,89.769997,96.099998
501,2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.59,Overweight ,34,35.3,11.8,52.9,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467DF28>,30,3.9,100.279999,100.580002,104.32,97.650002
502,2019-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58,Overweight ,32,37.5,9.4,53.1,0.0,0.0,<function <listcomp>.<lambda> at 0x0000017E5467F048>,28,11.2,95.830002,93.860001,96.730003,97.849998
503,2019-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.55,Overweight ,31,41.9,9.7,45.2,3.2,0.0,<function <listcomp>.<lambda> at 0x0000017E5467F0D0>,27,6.3,102.839996,101.360001,101.300003,102.190002
504,2019-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.52,Overweight ,31,45.2,16.1,32.3,3.2,3.2,<function <listcomp>.<lambda> at 0x0000017E5467F158>,28,2.0,110.379997,109.379997,108.199997,114.260002
505,2019-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.44,Overweight ,31,51.6,12.9,32.3,3.2,0.0,<function <listcomp>.<lambda> at 0x0000017E5467F1E0>,28,5.2,117.260002,117.620003,120.230003,119.279999
506,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4,Overweight ,31,54.8,12.9,29.0,3.2,0.0,<function <listcomp>.<lambda> at 0x0000017E5467F268>,29,9.4,119.279999,119.279999,119.279999,119.279999
507,2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.76,Hold ,25,32.0,4.0,52.0,4.0,8.0,<function <listcomp>.<lambda> at 0x0000017E5467F2F0>,20,7.2,92.449997,92.830002,90.720001,87.419998
508,2015-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.85,Hold ,26,26.9,0.0,61.5,0.0,11.5,<function <listcomp>.<lambda> at 0x0000017E5467F378>,20,10.4,85,84.459999,85.75,87.370003
509,2015-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.84,Hold ,25,28.0,0.0,60.0,0.0,12.0,<function <listcomp>.<lambda> at 0x0000017E5467F400>,17,13.4,83.199997,82.370003,82.870003,83.010002
510,2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.87,Hold ,26,26.9,3.8,53.8,0.0,15.4,<function <listcomp>.<lambda> at 0x0000017E5467F488>,19,10.7,74.349998,74.059998,79.199997,82.739998
511,2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.88,Hold ,26,26.9,7.7,46.2,0.0,19.2,<function <listcomp>.<lambda> at 0x0000017E5467F510>,20,6.6,77.949997,77.459999,76.230003,76.290001
512,2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93,Hold ,27,29.6,7.4,37.0,0.0,25.9,<function <listcomp>.<lambda> at 0x0000017E5467F598>,23,-2.6,83.589996,82.959999,82.370003,89.129997
513,2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,Hold ,26,26.9,7.7,42.3,0.0,23.1,<function <listcomp>.<lambda> at 0x0000017E5467F620>,22,-7.6,93.739998,93.839996,92.959999,85.860001
514,2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.92,Hold ,26,26.9,7.7,42.3,0.0,23.1,<function <listcomp>.<lambda> at 0x0000017E5467F6A8>,22,2.5,87.279999,87.050003,86.739998,83.32
515,2016-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02,Hold ,28,21.4,3.6,50.0,0.0,25.0,<function <listcomp>.<lambda> at 0x0000017E5467F730>,24,-2.6,90.260002,90.889999,88.5,84.860001
516,2017-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,Hold ,28,21.4,0.0,57.1,0.0,21.4,<function <listcomp>.<lambda> at 0x0000017E5467F7B8>,23,6.1,82.010002,82.07,82.760002,82.059998
517,2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.96,Hold ,28,25.0,0.0,53.6,0.0,21.4,<function <listcomp>.<lambda> at 0x0000017E5467F840>,24,6.8,80.730003,82.099998,80.220001,80.040001
518,2017-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.93,Hold ,28,28.6,0.0,50.0,0.0,21.4,<function <listcomp>.<lambda> at 0x0000017E5467F8C8>,23,0.3,81.980003,81.629997,81.709999,83.540001
519,2017-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.96,Hold ,27,25.9,0.0,51.9,0.0,22.2,<function <listcomp>.<lambda> at 0x0000017E5467F950>,22,1.5,83.639999,85.029999,86.75,88.010002
520,2018-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.85,Hold ,27,33.3,0.0,48.1,0.0,18.5,<function <listcomp>.<lambda> at 0x0000017E5467F9D8>,23,14.2,74.610001,73.220001,76.019997,77.75
521,2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.78,Hold ,23,34.8,0.0,52.2,0.0,13.0,<function <listcomp>.<lambda> at 0x0000017E5467FA60>,20,6.2,82.730003,81.760002,82.330002,81.739998
522,2018-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.83,Hold ,24,29.2,0.0,58.3,0.0,12.5,<function <listcomp>.<lambda> at 0x0000017E5467FAE8>,21,5.3,85.019997,85.809998,85.339996,77.050003
523,2018-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.84,Hold ,25,32.0,0.0,52.0,0.0,16.0,<function <listcomp>.<lambda> at 0x0000017E5467FB70>,21,27.7,68.190002,69.690002,71.519997,72.290001
524,2019-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.73,Overweight ,24,33.3,4.2,54.2,0.0,8.3,<function <listcomp>.<lambda> at 0x0000017E5467FBF8>,19,4.5,80.800003,81.730003,82.489998,79.970001
525,2019-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,Hold ,23,26.1,4.3,60.9,0.0,8.7,<function <listcomp>.<lambda> at 0x0000017E5467FC80>,19,11.6,76.629997,76.559998,76.129997,75.339996
526,2019-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.82,Hold ,25,20.0,4.0,72.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5467FD08>,20,12.9,70.610001,68.949997,68.019997,67.720001
527,2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.86,Hold ,25,16.0,4.0,76.0,0.0,4.0,<function <listcomp>.<lambda> at 0x0000017E5467FD90>,21,15.4,68.419998,68.419998,68.419998,68.419998
